Date;Regime-Aware;60/40
2019-10-31;38.86410980576154;38.231409709676655
2019-11-30;39.421951703432676;38.93054498988011
2019-12-31;40.22920896327863;39.44581060392655
2020-01-31;40.975158312646535;39.95888708146718
2020-02-29;39.493461345229385;38.42655782307032
2020-03-31;37.30394882774853;36.15623679574325
2020-04-30;38.58456345393206;38.95100987402546
2020-05-31;38.99739979247499;40.00100357185813
2020-06-30;39.28191801870446;40.44655835037099
2020-07-31;40.43447927150372;41.95893235033918
2020-08-31;40.4733140969182;43.494675602611764
2020-09-30;40.058290766295684;42.510142306095574
2020-10-31;39.58161783563771;41.55797116994895
2020-11-30;39.723593209138414;44.29804120119126
2020-12-31;40.258452699309785;45.19204220461212
2021-01-31;39.791027080823724;44.68483610916504
2021-02-28;38.96119242567456;44.92110639729733
2021-03-31;38.748733426431606;45.60977178648193
2021-04-30;40.154820795754766;47.23872721076365
2021-05-31;41.04585611123992;47.46765867136936
2021-06-30;40.91960973677926;48.318305751485454
2021-07-31;41.806338685009;49.38483770219559
2021-08-31;42.37013929082159;50.12771430223692
2021-09-30;40.957129188094605;48.4344510987057
2021-10-31;42.492593205297524;50.36764099122776
2021-11-30;42.389569011213794;50.31629988595343
2021-12-31;43.59901475835465;51.55150234825308
2022-01-31;42.95217914469453;49.515548134846696
2022-02-28;44.01825859761753;48.536780250657884
2022-03-31;44.312606436261696;48.82664575600419
2022-04-30;43.63396521682963;45.378107120833285
2022-05-31;42.9736260478937;45.554329609948674
2022-06-30;42.5111193016373;43.059256546233634
2022-07-31;42.85709008911958;45.965225810512585
2022-08-31;42.01218647753338;44.05164846566867
2022-09-30;40.99780336223085;40.75483076890779
2022-10-31;41.03189911083116;42.47621420156087
2022-11-30;42.54029885152729;44.51476003478312
2022-12-31;41.89489280175929;42.61332194451126
2023-01-31;43.36843404813488;44.755856701268435
2023-02-28;42.2767663970563;43.524492423644574
2023-03-31;43.862095952454744;45.1375105043199
2023-04-30;44.24339890167797;45.65221256291454
2023-05-31;44.04978834112211;45.45267853192394
2023-06-30;44.602440181501244;46.99282970254467
2023-07-31;45.36238316514341;47.748142563365484
2023-08-31;44.78543456891035;47.07675063547192
2023-09-30;42.9862291564917;45.0797094335937
2023-10-31;42.474110085978346;44.04214861801126
2023-11-30;45.289160702923496;47.34209202877256
2023-12-31;46.945938692718705;49.355708744137154
2024-01-31;47.23592436840613;49.83772700132633
2024-02-29;48.278956150989934;50.917403205139614
2024-03-31;49.65775692054895;52.01863360838389
2024-04-30;48.67411483868637;50.00878855030729
2024-05-31;49.91129982884416;51.81979239938637
2024-06-30;50.78058088895462;53.14589914712115
2024-07-31;51.96459161050513;54.379269213124346
